sheet,row,column,header,raw_value,display_value
prop,28,L,Proto_DamageResistanceElement1,0,0
prop,28,M,Proto_DamageResistanceElement2,0,0
prop,28,N,Proto_DamageResistanceElement3,0,0
prop,28,O,Proto_DamageResistanceElement4,0,0
prop,28,P,Proto_DamageResistanceElement5,0,0
prop,28,Q,Proto_DamageResistanceElement6,0,0
prop,28,R,Proto_HardnessMax,0,0
prop,28,S,Proto_HardnessRecover,0,0
prop,28,T,Proto_RageMax,0,0
prop,28,U,Proto_RageRecover,0,0
prop,28,V,Proto_RageReduce,0,0
prop,28,W,Proto_ToughMax,10000,10000
prop,28,X,Proto_ToughRecover,1000,1000
prop,28,Y,Proto_ToughReduce,10000,10000
prop,28,Z,Proto_ElementPropertyType,3,3
prop,28,AA,Proto_WeakTime,100,100
prop,28,AB,Proto_ToughRecoverDelayTime,0,0
prop,28,AC,Proto_ParalysisTimeMax,0,0
prop,28,AD,Proto_WeaknessBuildUpMax,10000,10000
prop,28,AE,Proto_WeaknessTotalBonus,0,0
prop,28,AF,Entity_HardnessMode,1,1
prop,28,AG,Entity_RageMode,2,2
prop,28,AH,Entity_WorldLevelBonusId,201001,201001
prop,28,AI,Entity_BonusLevel,8,8
prop,28,AJ,Entity_InstType,2,2
prop,28,AK,Entity_InstLevel,100,100
prop,28,AL,NewTower_DamageRate,0,0
prop,29,A,Proto_Id,丽贝卡,丽贝卡
prop,29,B,Proto_Type,角色,角色
prop,29,C,Proto_Cost,0,0
prop,29,D,Entity_PropertyID,1308,1308
prop,29,E,Entity_PropExtraRateId,0,0
prop,29,F,Proto_Curve,0,0
prop,29,G,Proto_Lv,0,0
prop,29,H,Proto_LifeMax,928,928
prop,29,I,Proto_Atk,32,32
prop,29,J,Proto_Def,96,96
prop,29,K,Proto_DamageResistancePhys,0,0
prop,29,L,Proto_DamageResistanceElement1,0,0
prop,29,M,Proto_DamageResistanceElement2,0,0
prop,29,N,Proto_DamageResistanceElement3,0,0
prop,29,O,Proto_DamageResistanceElement4,0,0
prop,29,P,Proto_DamageResistanceElement5,0,0
prop,29,Q,Proto_DamageResistanceElement6,0,0
prop,29,R,Proto_HardnessMax,0,0
prop,29,S,Proto_HardnessRecover,0,0
prop,29,T,Proto_RageMax,0,0
prop,29,U,Proto_RageRecover,0,0
prop,29,V,Proto_RageReduce,0,0
prop,29,W,Proto_ToughMax,10000,10000
prop,29,X,Proto_ToughRecover,1000,1000
prop,29,Y,Proto_ToughReduce,10000,10000
prop,29,Z,Proto_ElementPropertyType,3,3
prop,29,AA,Proto_WeakTime,100,100
prop,29,AB,Proto_ToughRecoverDelayTime,0,0
prop,29,AC,Proto_ParalysisTimeMax,0,0
prop,29,AD,Proto_WeaknessBuildUpMax,10000,10000
prop,29,AE,Proto_WeaknessTotalBonus,0,0
prop,29,AF,Entity_HardnessMode,1,1
prop,29,AG,Entity_RageMode,2,2
prop,29,AH,Entity_WorldLevelBonusId,201001,201001
prop,29,AI,Entity_BonusLevel,8,8
prop,29,AJ,Entity_InstType,2,2
prop,29,AK,Entity_InstLevel,100,100
prop,29,AL,NewTower_DamageRate,0,0
weapon,6,A,Weapon.Name,无武器,无武器
weapon,6,B,Weapon.Id,0,0
weapon,6,C,Weapon.Quality,1,1
weapon,6,D,Weapon.Type,0,0
weapon,6,F,Weapon.FirstProp.Id,7,7
weapon,6,G,Weapon.FirstProp.Value,0,0
weapon,6,H,Weapon.FirstProp.IsRatio,0,0
weapon,6,I,Weapon.SecondProp.Id,10007,10007
weapon,6,J,Weapon.SecondProp.Value,0,0
weapon,6,K,Weapon.SecondProp.IsRatio,1,1
weapon,6,L,Weapon.ResonEffect1_L,攻击提升,攻击提升
weapon,6,M,Weapon.ResonEffect1_R,%,%
weapon,6,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,6,O,Weapon.ResonEffect1.Prop,7,7
weapon,6,P,Weapon.ResonEffect1.Prop.CalculationPolicy,1,1
weapon,6,Q,Weapon.ResonEffect1.Prop.Value_1,1200,1200
weapon,6,R,Weapon.ResonEffect1.Prop.Value_2,1500,1500
weapon,6,S,Weapon.ResonEffect1.Prop.Value_3,1800,1800
weapon,6,T,Weapon.ResonEffect1.Prop.Value_4,2100,2100
weapon,6,U,Weapon.ResonEffect1.Prop.Value_5,2400,2400
weapon,6,V,Weapon.ResonEffect2_L,每次对目标造成伤害时，攻击提升,每次对目标造成伤害时，攻击提升
weapon,6,W,Weapon.ResonEffect2_R,%，持续5秒，最多叠加10层，每0.4秒可触发1次。,%，持续5秒，最多叠加10层，每0.4秒可触发1次。
weapon,6,X,Weapon.ResonEffect2.StackLimit,10,10
weapon,6,Y,Weapon.ResonEffect2.Prop,7,7
weapon,6,Z,Weapon.ResonEffect2.Prop.CalculationPolicy,1,1
weapon,6,AA,Weapon.ResonEffect2.Prop.Value_1,120,120
weapon,6,AB,Weapon.ResonEffect2.Prop.Value_2,160,160
weapon,6,AC,Weapon.ResonEffect2.Prop.Value_3,190.00000000000001,190.00000000000001
weapon,6,AD,Weapon.ResonEffect2.Prop.Value_4,220,220
weapon,6,AE,Weapon.ResonEffect2.Prop.Value_5,250,250
weapon,6,AF,Weapon.ResonEffect3_L,叠加至10层时，额外增加自身,叠加至10层时，额外增加自身
weapon,6,AG,Weapon.ResonEffect3_R,%的普攻伤害。,%的普攻伤害。
weapon,6,AH,Weapon.ResonEffect3.StackLimit,=1*(伤害配置!$L$20>=10),0
weapon,6,AI,Weapon.ResonEffect3.Prop,17,17
weapon,6,AJ,Weapon.ResonEffect3.Prop.CalculationPolicy,0,0
weapon,6,AK,Weapon.ResonEffect3.Prop.Value_1,1280,1280
weapon,6,AL,Weapon.ResonEffect3.Prop.Value_2,1600,1600
weapon,6,AM,Weapon.ResonEffect3.Prop.Value_3,1920,1920
weapon,6,AN,Weapon.ResonEffect3.Prop.Value_4,2240.0000000000002,2240.0000000000002
weapon,6,AO,Weapon.ResonEffect3.Prop.Value_5,2560,2560
weapon,7,A,Weapon.Name,[5]纹秋鸣刀·流愿（旧椿）,[5]纹秋鸣刀·流愿（旧椿）
weapon,7,B,Weapon.Id,21020015,21020015
weapon,7,C,Weapon.Quality,5,5
weapon,7,D,Weapon.Type,2,2
weapon,7,F,Weapon.FirstProp.Id,7,7
weapon,7,G,Weapon.FirstProp.Value,78,78
weapon,7,H,Weapon.FirstProp.IsRatio,0,0
weapon,7,I,Weapon.SecondProp.Id,9,9
weapon,7,J,Weapon.SecondProp.Value,1380,1380
weapon,7,K,Weapon.SecondProp.IsRatio,0,0
weapon,8,A,Weapon.Name,—— 长刃 ——,—— 长刃 ——
weapon,9,A,Weapon.Name,[5]浩境粼光（常驻）,[5]浩境粼光（常驻）
weapon,9,B,Weapon.Id,21010015,21010015
weapon,9,C,Weapon.Quality,5,5
weapon,9,D,Weapon.Type,1,1
weapon,9,F,Weapon.FirstProp.Id,7,7
weapon,9,G,Weapon.FirstProp.Value,47,47
weapon,9,H,Weapon.FirstProp.IsRatio,0,0
weapon,9,I,Weapon.SecondProp.Id,10007,10007
weapon,9,J,Weapon.SecondProp.Value,0.0810000002384185,0.0810000002384185
weapon,9,K,Weapon.SecondProp.IsRatio,1,1
weapon,9,L,Weapon.ResonEffect1_L,共鸣效率提升,共鸣效率提升
weapon,9,M,Weapon.ResonEffect1_R,%,%
weapon,9,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,9,O,Weapon.ResonEffect1.Prop,11,11
weapon,9,P,Weapon.ResonEffect1.Prop.CalculationPolicy,0,0
weapon,9,Q,Weapon.ResonEffect1.Prop.Value_1,1280,1280
weapon,9,R,Weapon.ResonEffect1.Prop.Value_2,1600,1600
weapon,9,S,Weapon.ResonEffect1.Prop.Value_3,1920,1920
weapon,9,T,Weapon.ResonEffect1.Prop.Value_4,2240,2240
weapon,9,U,Weapon.ResonEffect1.Prop.Value_5,2560,2560
weapon,9,V,Weapon.ResonEffect2_L,施放共鸣技能后，获得一层持续时间为12s的,施放共鸣技能后，获得一层持续时间为12s的
weapon,9,W,Weapon.ResonEffect2_R,%大招伤害加成提升buff，重复获得刷新持续时间，最多持有3层buff。,%大招伤害加成提升buff，重复获得刷新持续时间，最多持有3层buff。
weapon,9,X,Weapon.ResonEffect2.StackLimit,3,3
weapon,9,Y,Weapon.ResonEffect2.Prop,19,19
weapon,9,Z,Weapon.ResonEffect2.Prop.CalculationPolicy,0,0
weapon,9,AA,Weapon.ResonEffect2.Prop.Value_1,700,700
weapon,9,AB,Weapon.ResonEffect2.Prop.Value_2,875,875
weapon,9,AC,Weapon.ResonEffect2.Prop.Value_3,1050,1050
weapon,9,AD,Weapon.ResonEffect2.Prop.Value_4,1225,1225
weapon,9,AE,Weapon.ResonEffect2.Prop.Value_5,1400,1400
weapon,10,A,Weapon.Name,[5]源能机锋（常驻）,[5]源能机锋（常驻）
weapon,10,B,Weapon.Id,21010045,21010045
weapon,10,C,Weapon.Quality,5,5
weapon,10,D,Weapon.Type,1,1
weapon,10,F,Weapon.FirstProp.Id,7,7
weapon,10,G,Weapon.FirstProp.Value,47,47
weapon,10,H,Weapon.FirstProp.IsRatio,0,0
weapon,10,I,Weapon.SecondProp.Id,9,9
weapon,10,J,Weapon.SecondProp.Value,1080,1080
weapon,10,K,Weapon.SecondProp.IsRatio,0,0
weapon,10,L,Weapon.ResonEffect1_L,攻击提升,攻击提升
weapon,10,M,Weapon.ResonEffect1_R,%,%
weapon,10,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,10,O,Weapon.ResonEffect1.Prop,7,7
weapon,10,P,Weapon.ResonEffect1.Prop.CalculationPolicy,1,1
weapon,10,Q,Weapon.ResonEffect1.Prop.Value_1,1200,1200
weapon,10,R,Weapon.ResonEffect1.Prop.Value_2,1500,1500
weapon,10,S,Weapon.ResonEffect1.Prop.Value_3,1800,1800
weapon,10,T,Weapon.ResonEffect1.Prop.Value_4,2100,2100
weapon,10,U,Weapon.ResonEffect1.Prop.Value_5,2400,2400
weapon,10,V,Weapon.ResonEffect2_L,对处于【集谐·干涉】状态的敌人造成伤害后，共鸣解放伤害加成提升,对处于【集谐·干涉】状态的敌人造成伤害后，共鸣解放伤害加成提升
weapon,10,W,Weapon.ResonEffect2_R,%，持续3秒，重复触发时刷新持续时间。,%，持续3秒，重复触发时刷新持续时间。
weapon,10,X,Weapon.ResonEffect2.StackLimit,1,1
weapon,10,Y,Weapon.ResonEffect2.Prop,19,19
weapon,10,Z,Weapon.ResonEffect2.Prop.CalculationPolicy,0,0
weapon,10,AA,Weapon.ResonEffect2.Prop.Value_1,2400,2400
weapon,10,AB,Weapon.ResonEffect2.Prop.Value_2,2700,2700
weapon,10,AC,Weapon.ResonEffect2.Prop.Value_3,3000,3000
weapon,10,AD,Weapon.ResonEffect2.Prop.Value_4,3300,3300
weapon,10,AE,Weapon.ResonEffect2.Prop.Value_5,3600,3600
weapon,11,A,Weapon.Name,[5]苍鳞千嶂（忌炎）,[5]苍鳞千嶂（忌炎）
weapon,11,B,Weapon.Id,21010016,21010016
weapon,11,C,Weapon.Quality,5,5
weapon,11,D,Weapon.Type,1,1
weapon,11,F,Weapon.FirstProp.Id,7,7
weapon,11,G,Weapon.FirstProp.Value,47,47
weapon,11,H,Weapon.FirstProp.IsRatio,0,0
weapon,11,I,Weapon.SecondProp.Id,9,9
weapon,11,J,Weapon.SecondProp.Value,1080,1080
weapon,11,K,Weapon.SecondProp.IsRatio,0,0
weapon,11,L,Weapon.ResonEffect1_L,全属性伤害加成提升,全属性伤害加成提升
weapon,11,M,Weapon.ResonEffect1_R,%,%
weapon,11,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,11,O,Weapon.ResonEffect1.Prop,220027,220027
weapon,11,P,Weapon.ResonEffect1.Prop.CalculationPolicy,0,0
weapon,11,Q,Weapon.ResonEffect1.Prop.Value_1,1200,1200
weapon,11,R,Weapon.ResonEffect1.Prop.Value_2,1500,1500
weapon,11,S,Weapon.ResonEffect1.Prop.Value_3,1800,1800
weapon,11,T,Weapon.ResonEffect1.Prop.Value_4,2100,2100
weapon,11,U,Weapon.ResonEffect1.Prop.Value_5,2400,2400
weapon,11,V,Weapon.ResonEffect2_L,变奏或施放大招后，获得一层持续时间为14s的,变奏或施放大招后，获得一层持续时间为14s的
weapon,11,W,Weapon.ResonEffect2_R,%重击伤害加成提升buff，重复获得刷新持续时间，最多持有2层buff。,%重击伤害加成提升buff，重复获得刷新持续时间，最多持有2层buff。
weapon,11,X,Weapon.ResonEffect2.StackLimit,2,2
weapon,11,Y,Weapon.ResonEffect2.Prop,18,18
weapon,11,Z,Weapon.ResonEffect2.Prop.CalculationPolicy,0,0
weapon,11,AA,Weapon.ResonEffect2.Prop.Value_1,2400,2400
weapon,11,AB,Weapon.ResonEffect2.Prop.Value_2,3000,3000
weapon,11,AC,Weapon.ResonEffect2.Prop.Value_3,3600,3600
weapon,11,AD,Weapon.ResonEffect2.Prop.Value_4,4200,4200
weapon,11,AE,Weapon.ResonEffect2.Prop.Value_5,4800,4800
weapon,12,A,Weapon.Name,[5]时和岁稔（今汐）,[5]时和岁稔（今汐）
weapon,12,B,Weapon.Id,21010026,21010026
weapon,12,C,Weapon.Quality,5,5
weapon,12,D,Weapon.Type,1,1
weapon,12,F,Weapon.FirstProp.Id,7,7
weapon,12,G,Weapon.FirstProp.Value,47,47
weapon,12,H,Weapon.FirstProp.IsRatio,0,0
weapon,12,I,Weapon.SecondProp.Id,8,8
weapon,12,J,Weapon.SecondProp.Value,540,540
weapon,12,K,Weapon.SecondProp.IsRatio,0,0
weapon,12,L,Weapon.ResonEffect1_L,全属性伤害加成提升,全属性伤害加成提升
weapon,12,M,Weapon.ResonEffect1_R,%,%
weapon,12,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,12,O,Weapon.ResonEffect1.Prop,220027,220027
weapon,12,P,Weapon.ResonEffect1.Prop.CalculationPolicy,0,0
weapon,12,Q,Weapon.ResonEffect1.Prop.Value_1,1200,1200
weapon,12,R,Weapon.ResonEffect1.Prop.Value_2,1500,1500
weapon,12,S,Weapon.ResonEffect1.Prop.Value_3,1800,1800
weapon,12,T,Weapon.ResonEffect1.Prop.Value_4,2100,2100
weapon,12,U,Weapon.ResonEffect1.Prop.Value_5,2400,2400
weapon,12,V,Weapon.ResonEffect2_L,变奏后，获得持续时间为12s的,变奏后，获得持续时间为12s的
weapon,12,W,Weapon.ResonEffect2_R,%共鸣技能伤害加成提升buff,%共鸣技能伤害加成提升buff
weapon,12,X,Weapon.ResonEffect2.StackLimit,1,1
weapon,12,Y,Weapon.ResonEffect2.Prop,14,14
weapon,12,Z,Weapon.ResonEffect2.Prop.CalculationPolicy,0,0
weapon,12,AA,Weapon.ResonEffect2.Prop.Value_1,2400,2400
weapon,12,AB,Weapon.ResonEffect2.Prop.Value_2,3000,3000
weapon,12,AC,Weapon.ResonEffect2.Prop.Value_3,3600,3600
weapon,12,AD,Weapon.ResonEffect2.Prop.Value_4,4200,4200
weapon,12,AE,Weapon.ResonEffect2.Prop.Value_5,4800,4800
weapon,12,AF,Weapon.ResonEffect3_L,施放共鸣技能后，获得持续时间为12s的,施放共鸣技能后，获得持续时间为12s的
weapon,12,AG,Weapon.ResonEffect3_R,%共鸣技能伤害加成提升buff,%共鸣技能伤害加成提升buff
weapon,12,AH,Weapon.ResonEffect3.StackLimit,1,1
weapon,12,AI,Weapon.ResonEffect3.Prop,14,14
weapon,12,AJ,Weapon.ResonEffect3.Prop.CalculationPolicy,0,0
weapon,12,AK,Weapon.ResonEffect3.Prop.Value_1,2400,2400
weapon,12,AL,Weapon.ResonEffect3.Prop.Value_2,3000,3000
weapon,12,AM,Weapon.ResonEffect3.Prop.Value_3,3600,3600
weapon,12,AN,Weapon.ResonEffect3.Prop.Value_4,4200,4200
weapon,12,AO,Weapon.ResonEffect3.Prop.Value_5,4800,4800
weapon,13,A,Weapon.Name,[5]焰痕（露帕）,[5]焰痕（露帕）
weapon,13,B,Weapon.Id,21010036,21010036
weapon,13,C,Weapon.Quality,5,5
weapon,13,D,Weapon.Type,1,1
weapon,13,F,Weapon.FirstProp.Id,7,7
weapon,13,G,Weapon.FirstProp.Value,47,47
weapon,13,H,Weapon.FirstProp.IsRatio,0,0
weapon,13,I,Weapon.SecondProp.Id,9,9
weapon,13,J,Weapon.SecondProp.Value,1080,1080
weapon,13,K,Weapon.SecondProp.IsRatio,0,0
weapon,13,L,Weapon.ResonEffect1_L,攻击提升,攻击提升
weapon,13,M,Weapon.ResonEffect1_R,%,%
weapon,13,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,13,O,Weapon.ResonEffect1.Prop,7,7
weapon,13,P,Weapon.ResonEffect1.Prop.CalculationPolicy,1,1
weapon,13,Q,Weapon.ResonEffect1.Prop.Value_1,1200,1200
weapon,13,R,Weapon.ResonEffect1.Prop.Value_2,1500,1500
weapon,13,S,Weapon.ResonEffect1.Prop.Value_3,1800,1800
weapon,13,T,Weapon.ResonEffect1.Prop.Value_4,2100,2100
weapon,13,U,Weapon.ResonEffect1.Prop.Value_5,2400,2400
weapon,13,V,Weapon.ResonEffect2_L,施放大招或变奏后，获得持续时间为6秒的,施放大招或变奏后，获得持续时间为6秒的
weapon,13,W,Weapon.ResonEffect2_R,%大招伤害加成提升buff。,%大招伤害加成提升buff。
weapon,13,X,Weapon.ResonEffect2.StackLimit,1,1
weapon,13,Y,Weapon.ResonEffect2.Prop,19,19
weapon,13,Z,Weapon.ResonEffect2.Prop.CalculationPolicy,0,0
weapon,13,AA,Weapon.ResonEffect2.Prop.Value_1,2400,2400
weapon,13,AB,Weapon.ResonEffect2.Prop.Value_2,3000,3000
weapon,13,AC,Weapon.ResonEffect2.Prop.Value_3,3600,3600
weapon,13,AD,Weapon.ResonEffect2.Prop.Value_4,4200,4200
weapon,13,AE,Weapon.ResonEffect2.Prop.Value_5,4800,4800
weapon,13,AF,Weapon.ResonEffect3_L,造成重击伤害后，延长大招伤害加成提升buff持续时间4秒。 ,造成重击伤害后，延长大招伤害加成提升buff持续时间4秒。 
weapon,13,AH,Weapon.ResonEffect3.StackLimit,1,1
weapon,13,AI,Weapon.ResonEffect3.Prop,110024013,110024013
weapon,13,AJ,Weapon.ResonEffect3.Prop.CalculationPolicy,0,0
weapon,13,AK,Weapon.ResonEffect3.Prop.Value_1,40000,40000
weapon,13,AL,Weapon.ResonEffect3.Prop.Value_2,40000,40000
weapon,13,AM,Weapon.ResonEffect3.Prop.Value_3,40000,40000
weapon,13,AN,Weapon.ResonEffect3.Prop.Value_4,40000,40000
weapon,13,AO,Weapon.ResonEffect3.Prop.Value_5,40000,40000
weapon,13,AP,Weapon.ResonEffect4_L,造成重击伤害后，全队获得持续时间为30秒的,造成重击伤害后，全队获得持续时间为30秒的
weapon,13,AQ,Weapon.ResonEffect4_R,%热熔伤害加成提升buff。,%热熔伤害加成提升buff。
weapon,13,AR,Weapon.ResonEffect4.StackLimit,1,1
weapon,13,AS,Weapon.ResonEffect4.Prop,23,23
weapon,13,AT,Weapon.ResonEffect4.Prop.CalculationPolicy,0,0
weapon,13,AU,Weapon.ResonEffect4.Prop.Value_1,2400,2400
weapon,13,AV,Weapon.ResonEffect4.Prop.Value_2,3000,3000
weapon,13,AW,Weapon.ResonEffect4.Prop.Value_3,3600,3600
weapon,13,AX,Weapon.ResonEffect4.Prop.Value_4,4200,4200
weapon,13,AY,Weapon.ResonEffect4.Prop.Value_5,4800,4800
weapon,14,A,Weapon.Name,[5]驭冕铸雷之权（奥古斯塔）,[5]驭冕铸雷之权（奥古斯塔）
weapon,14,B,Weapon.Id,21010046,21010046
weapon,14,C,Weapon.Quality,5,5
weapon,14,D,Weapon.Type,1,1
weapon,14,F,Weapon.FirstProp.Id,7,7
weapon,14,G,Weapon.FirstProp.Value,54,54
weapon,14,H,Weapon.FirstProp.IsRatio,0,0
weapon,14,I,Weapon.SecondProp.Id,8,8
weapon,14,J,Weapon.SecondProp.Value,270,270
weapon,14,K,Weapon.SecondProp.IsRatio,0,0
weapon,14,L,Weapon.ResonEffect1_L,攻击提升,攻击提升
weapon,14,M,Weapon.ResonEffect1_R,%,%
weapon,14,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,14,O,Weapon.ResonEffect1.Prop,7,7
weapon,14,P,Weapon.ResonEffect1.Prop.CalculationPolicy,1,1
weapon,14,Q,Weapon.ResonEffect1.Prop.Value_1,1200,1200
weapon,14,R,Weapon.ResonEffect1.Prop.Value_2,1500,1500
weapon,14,S,Weapon.ResonEffect1.Prop.Value_3,1800,1800
weapon,14,T,Weapon.ResonEffect1.Prop.Value_4,2100,2100
weapon,14,U,Weapon.ResonEffect1.Prop.Value_5,2400,2400
weapon,14,V,Weapon.ResonEffect2_L,施放变奏或共鸣技能后，获得持续时间为15秒的,施放变奏或共鸣技能后，获得持续时间为15秒的
weapon,14,W,Weapon.ResonEffect2_R,%重击伤害加成提升buff。,%重击伤害加成提升buff。
weapon,14,X,Weapon.ResonEffect2.StackLimit,1,1
weapon,14,Y,Weapon.ResonEffect2.Prop,18,18
weapon,14,Z,Weapon.ResonEffect2.Prop.CalculationPolicy,0,0
weapon,14,AA,Weapon.ResonEffect2.Prop.Value_1,2000,2000
weapon,14,AB,Weapon.ResonEffect2.Prop.Value_2,2500,2500
weapon,14,AC,Weapon.ResonEffect2.Prop.Value_3,3000,3000
weapon,14,AD,Weapon.ResonEffect2.Prop.Value_4,3500,3500
weapon,14,AE,Weapon.ResonEffect2.Prop.Value_5,4000,4000
weapon,14,AF,Weapon.ResonEffect3_L,获得护盾后，7秒内重击伤害无视目标,获得护盾后，7秒内重击伤害无视目标
weapon,14,AG,Weapon.ResonEffect3_R,%防御，每0.5秒可生效1次，可叠加5层。,%防御，每0.5秒可生效1次，可叠加5层。
weapon,14,AH,Weapon.ResonEffect3.StackLimit,5,5
weapon,14,AI,Weapon.ResonEffect3.Prop,11002799,11002799
weapon,14,AJ,Weapon.ResonEffect3.Prop.CalculationPolicy,0,0
weapon,14,AK,Weapon.ResonEffect3.Prop.Value_1,720,720
weapon,14,AL,Weapon.ResonEffect3.Prop.Value_2,840,840
weapon,14,AM,Weapon.ResonEffect3.Prop.Value_3,960,960
weapon,14,AN,Weapon.ResonEffect3.Prop.Value_4,1080,1080
weapon,14,AO,Weapon.ResonEffect3.Prop.Value_5,1200,1200
weapon,15,A,Weapon.Name,[5]昙切（千咲）,[5]昙切（千咲）
weapon,15,B,Weapon.Id,21010056,21010056
weapon,15,C,Weapon.Quality,5,5
weapon,15,D,Weapon.Type,1,1
weapon,15,F,Weapon.FirstProp.Id,7,7
weapon,15,G,Weapon.FirstProp.Value,40,40
weapon,15,H,Weapon.FirstProp.IsRatio,0,0
weapon,15,I,Weapon.SecondProp.Id,8,8
weapon,15,J,Weapon.SecondProp.Value,800,800
weapon,15,K,Weapon.SecondProp.IsRatio,0,0
weapon,15,L,Weapon.ResonEffect1_L,攻击提升,攻击提升
weapon,15,M,Weapon.ResonEffect1_R,%,%
weapon,15,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,15,O,Weapon.ResonEffect1.Prop,7,7
weapon,15,P,Weapon.ResonEffect1.Prop.CalculationPolicy,1,1
weapon,15,Q,Weapon.ResonEffect1.Prop.Value_1,1200,1200
weapon,15,R,Weapon.ResonEffect1.Prop.Value_2,1500,1500
weapon,15,S,Weapon.ResonEffect1.Prop.Value_3,1800,1800
weapon,15,T,Weapon.ResonEffect1.Prop.Value_4,2100,2100
weapon,15,U,Weapon.ResonEffect1.Prop.Value_5,2400,2400
weapon,15,V,Weapon.ResonEffect2_L,施放变奏技能或施加【异常效应】时，共鸣解放伤害加成提升,施放变奏技能或施加【异常效应】时，共鸣解放伤害加成提升
weapon,15,W,Weapon.ResonEffect2_R,%，可叠加3层，持续15秒。,%，可叠加3层，持续15秒。
weapon,15,X,Weapon.ResonEffect2.StackLimit,3,3
weapon,15,Y,Weapon.ResonEffect2.Prop,19,19
weapon,15,Z,Weapon.ResonEffect2.Prop.CalculationPolicy,0,0
weapon,15,AA,Weapon.ResonEffect2.Prop.Value_1,800,800
weapon,15,AB,Weapon.ResonEffect2.Prop.Value_2,1000,1000
weapon,15,AC,Weapon.ResonEffect2.Prop.Value_3,1200,1200
weapon,15,AD,Weapon.ResonEffect2.Prop.Value_4,1400,1400
weapon,15,AE,Weapon.ResonEffect2.Prop.Value_5,1600,1600
weapon,15,AF,Weapon.ResonEffect3_L,叠加至满层时，队伍中角色施加【异常效应】时，全属性伤害加成提升,叠加至满层时，队伍中角色施加【异常效应】时，全属性伤害加成提升
weapon,15,AG,Weapon.ResonEffect3_R,%，持续15秒，同名效果之间不可叠加。,%，持续15秒，同名效果之间不可叠加。
weapon,15,AH,Weapon.ResonEffect3.StackLimit,=1*(伤害配置!$L$20>=3),0
weapon,15,AI,Weapon.ResonEffect3.Prop,220027,220027
weapon,15,AJ,Weapon.ResonEffect3.Prop.CalculationPolicy,0,0
weapon,15,AK,Weapon.ResonEffect3.Prop.Value_1,2400,2400
weapon,15,AL,Weapon.ResonEffect3.Prop.Value_2,3000,3000
weapon,15,AM,Weapon.ResonEffect3.Prop.Value_3,3600,3600
weapon,15,AN,Weapon.ResonEffect3.Prop.Value_4,4200,4200
weapon,15,AO,Weapon.ResonEffect3.Prop.Value_5,4800,4800
weapon,16,A,Weapon.Name,[5]宙算仪轨（莫宁）,[5]宙算仪轨（莫宁）
weapon,16,B,Weapon.Id,21010066,21010066
weapon,16,C,Weapon.Quality,5,5
weapon,16,D,Weapon.Type,1,1
weapon,16,F,Weapon.FirstProp.Id,7,7
weapon,16,G,Weapon.FirstProp.Value,33,33
weapon,16,H,Weapon.FirstProp.IsRatio,0,0
weapon,16,I,Weapon.SecondProp.Id,11,11
weapon,16,J,Weapon.SecondProp.Value,1712,1712
weapon,16,K,Weapon.SecondProp.IsRatio,0,0
weapon,16,L,Weapon.ResonEffect1_L,防御提升,防御提升
weapon,16,M,Weapon.ResonEffect1_R,%,%
weapon,16,N,Weapon.ResonEffect1.StackLimit,1,1
weapon,16,O,Weapon.ResonEffect1.Prop,10,10
weapon,16,P,Weapon.ResonEffect1.Prop.CalculationPolicy,1,1
weapon,16,Q,Weapon.ResonEffect1.Prop.Value_1,1600,1600
weapon,16,R,Weapon.ResonEffect1.Prop.Value_2,2000,2000
weapon,16,S,Weapon.ResonEffect1.Prop.Value_3,2400,2400
weapon,16,T,Weapon.ResonEffect1.Prop.Value_4,2800,2800
weapon,16,U,Weapon.ResonEffect1.Prop.Value_5,3200,3200
weapon,16,V,Weapon.ResonEffect2_L,"=""施放共鸣技能时，回复""&8+MAX(0,MIN($E$3,5)-1)*2&""点协奏能量，每20秒可触发1次。""",施放共鸣技能时，回复8点协奏能量，每20秒可触发1次。
weapon,16,X,Weapon.ResonEffect2.StackLimit,1,1
weapon,16,AF,Weapon.ResonEffect3_L,造成治疗时，全队暴击伤害提升,造成治疗时，全队暴击伤害提升
weapon,16,AG,Weapon.ResonEffect3_R,%，持续4秒，同名效果之间不可叠加。,%，持续4秒，同名效果之间不可叠加。
weapon,16,AH,Weapon.ResonEffect3.StackLimit,1,1
weapon,16,AI,Weapon.ResonEffect3.Prop,9,9
weapon,16,AJ,Weapon.ResonEffect3.Prop.CalculationPolicy,0,0
weapon,16,AK,Weapon.ResonEffect3.Prop.Value_1,2000,2000
weapon,16,AL,Weapon.ResonEffect3.Prop.Value_2,2500,2500
weapon,16,AM,Weapon.ResonEffect3.Prop.Value_3,3000,3000
weapon,16,AN,Weapon.ResonEffect3.Prop.Value_4,3500,3500
weapon,16,AO,Weapon.ResonEffect3.Prop.Value_5,4000,4000
weapon,17,A,Weapon.Name,[4]异响空灵,[4]异响空灵
weapon,17,B,Weapon.Id,21010024,21010024
